t,y0,k1[0],k2[0],k3[0],k4[0],y1,k1[1],k2[1],k3[1],k4[1],P,H
9.910901e+05,4.578530e+14,-1.983522e+09,-1.986776e+09,-1.986776e+09,-1.990045e+09,2.900446e+33,5.651479e+27,5.644929e+27,5.644908e+27,5.638316e+27,1.438318e+34,8.156477e+04
9.920901e+05,4.558662e+14,-1.990045e+09,-1.993328e+09,-1.993329e+09,-1.996627e+09,2.906091e+33,5.638316e+27,5.631682e+27,5.631661e+27,5.624985e+27,1.420725e+34,8.094465e+04
9.930901e+05,4.538729e+14,-1.996627e+09,-1.999940e+09,-1.999941e+09,-2.003269e+09,2.911723e+33,5.624985e+27,5.618265e+27,5.618245e+27,5.611483e+27,1.403214e+34,8.032504e+04
9.940901e+05,4.518730e+14,-2.003269e+09,-2.006613e+09,-2.006613e+09,-2.009973e+09,2.917341e+33,5.611483e+27,5.604678e+27,5.604657e+27,5.597810e+27,1.385787e+34,7.970594e+04
9.950900e+05,4.498664e+14,-2.009973e+09,-2.013348e+09,-2.013349e+09,-2.016740e+09,2.922945e+33,5.597809e+27,5.590918e+27,5.590897e+27,5.583963e+27,1.368442e+34,7.908733e+04
9.960900e+05,4.478531e+14,-2.016740e+09,-2.020147e+09,-2.020147e+09,-2.023570e+09,2.928536e+33,5.583963e+27,5.576985e+27,5.576964e+27,5.569942e+27,1.351181e+34,7.846921e+04
9.970900e+05,4.458330e+14,-2.023570e+09,-2.027010e+09,-2.027011e+09,-2.030467e+09,2.934113e+33,5.569942e+27,5.562877e+27,5.562855e+27,5.555745e+27,1.334004e+34,7.785158e+04
9.980900e+05,4.438060e+14,-2.030467e+09,-2.033939e+09,-2.033940e+09,-2.037430e+09,2.939676e+33,5.555745e+27,5.548591e+27,5.548570e+27,5.541371e+27,1.316911e+34,7.723441e+04
9.990900e+05,4.417720e+14,-2.037430e+09,-2.040936e+09,-2.040937e+09,-2.044461e+09,2.945224e+33,5.541371e+27,5.534128e+27,5.534106e+27,5.526818e+27,1.299903e+34,7.661771e+04
1.000090e+06,4.397311e+14,-2.044461e+09,-2.048002e+09,-2.048003e+09,-2.051561e+09,2.950759e+33,5.526818e+27,5.519485e+27,5.519462e+27,5.512084e+27,1.282980e+34,7.600147e+04
1.001090e+06,4.376831e+14,-2.051561e+09,-2.055138e+09,-2.055139e+09,-2.058733e+09,2.956278e+33,5.512084e+27,5.504660e+27,5.504638e+27,5.497168e+27,1.266142e+34,7.538568e+04
1.002090e+06,4.356280e+14,-2.058733e+09,-2.062346e+09,-2.062347e+09,-2.065977e+09,2.961783e+33,5.497168e+27,5.489653e+27,5.489630e+27,5.482068e+27,1.249389e+34,7.477033e+04
1.003090e+06,4.335657e+14,-2.065977e+09,-2.069627e+09,-2.069628e+09,-2.073296e+09,2.967272e+33,5.482068e+27,5.474461e+27,5.474438e+27,5.466784e+27,1.232723e+34,7.415542e+04
1.004090e+06,4.314961e+14,-2.073296e+09,-2.076983e+09,-2.076984e+09,-2.080690e+09,2.972747e+33,5.466783e+27,5.459083e+27,5.459059e+27,5.451312e+27,1.216143e+34,7.354093e+04
1.005090e+06,4.294191e+14,-2.080690e+09,-2.084416e+09,-2.084417e+09,-2.088162e+09,2.978206e+33,5.451312e+27,5.443517e+27,5.443493e+27,5.435651e+27,1.199649e+34,7.292686e+04
1.006090e+06,4.273347e+14,-2.088162e+09,-2.091927e+09,-2.091928e+09,-2.095713e+09,2.983649e+33,5.435651e+27,5.427761e+27,5.427737e+27,5.419800e+27,1.183243e+34,7.231319e+04
1.007090e+06,4.252428e+14,-2.095713e+09,-2.099518e+09,-2.099519e+09,-2.103345e+09,2.989077e+33,5.419800e+27,5.411815e+27,5.411790e+27,5.403757e+27,1.166924e+34,7.169993e+04
1.008090e+06,4.231433e+14,-2.103345e+09,-2.107191e+09,-2.107192e+09,-2.111059e+09,2.994488e+33,5.403757e+27,5.395675e+27,5.395650e+27,5.387520e+27,1.150693e+34,7.108707e+04
1.009090e+06,4.210361e+14,-2.111059e+09,-2.114947e+09,-2.114948e+09,-2.118858e+09,2.999884e+33,5.387520e+27,5.379340e+27,5.379315e+27,5.371087e+27,1.134550e+34,7.047459e+04
1.010090e+06,4.189212e+14,-2.118858e+09,-2.122789e+09,-2.122791e+09,-2.126744e+09,3.005263e+33,5.371087e+27,5.362809e+27,5.362784e+27,5.354456e+27,1.118496e+34,6.986248e+04
1.011090e+06,4.167984e+14,-2.126744e+09,-2.130719e+09,-2.130720e+09,-2.134718e+09,3.010626e+33,5.354456e+27,5.346079e+27,5.346054e+27,5.337626e+27,1.102531e+34,6.925075e+04
1.012090e+06,4.146677e+14,-2.134718e+09,-2.138738e+09,-2.138739e+09,-2.142782e+09,3.015972e+33,5.337626e+27,5.329149e+27,5.329123e+27,5.320595e+27,1.086655e+34,6.863938e+04
1.013090e+06,4.125290e+14,-2.142782e+09,-2.146849e+09,-2.146850e+09,-2.150940e+09,3.021301e+33,5.320595e+27,5.312016e+27,5.311990e+27,5.303360e+27,1.070869e+34,6.802836e+04
1.014090e+06,4.103822e+14,-2.150940e+09,-2.155053e+09,-2.155055e+09,-2.159192e+09,3.026613e+33,5.303360e+27,5.294679e+27,5.294653e+27,5.285920e+27,1.055172e+34,6.741768e+04
1.015090e+06,4.082271e+14,-2.159192e+09,-2.163353e+09,-2.163355e+09,-2.167541e+09,3.031908e+33,5.285920e+27,5.277136e+27,5.277109e+27,5.268273e+27,1.039567e+34,6.680734e+04
1.016090e+06,4.060638e+14,-2.167541e+09,-2.171752e+09,-2.171754e+09,-2.175990e+09,3.037185e+33,5.268273e+27,5.259384e+27,5.259357e+27,5.250416e+27,1.024051e+34,6.619733e+04
1.017090e+06,4.038921e+14,-2.175990e+09,-2.180251e+09,-2.180253e+09,-2.184541e+09,3.042444e+33,5.250416e+27,5.241422e+27,5.241394e+27,5.232348e+27,1.008628e+34,6.558764e+04
1.018090e+06,4.017118e+14,-2.184541e+09,-2.188854e+09,-2.188856e+09,-2.193196e+09,3.047685e+33,5.232348e+27,5.223247e+27,5.223219e+27,5.214065e+27,9.932953e+33,6.497826e+04
1.019090e+06,3.995230e+14,-2.193196e+09,-2.197562e+09,-2.197564e+09,-2.201958e+09,3.052909e+33,5.214065e+27,5.204858e+27,5.204829e+27,5.195567e+27,9.780549e+33,6.436918e+04
1.020090e+06,3.973254e+14,-2.201958e+09,-2.206378e+09,-2.206381e+09,-2.210829e+09,3.058113e+33,5.195567e+27,5.186251e+27,5.186222e+27,5.176851e+27,9.629068e+33,6.376039e+04
1.021090e+06,3.951191e+14,-2.210829e+09,-2.215306e+09,-2.215308e+09,-2.219813e+09,3.063299e+33,5.176851e+27,5.167425e+27,5.167395e+27,5.157914e+27,9.478514e+33,6.315189e+04
1.022090e+06,3.929038e+14,-2.219813e+09,-2.224347e+09,-2.224349e+09,-2.228912e+09,3.068467e+33,5.157914e+27,5.148377e+27,5.148347e+27,5.138754e+27,9.328891e+33,6.254367e+04
1.023090e+06,3.906795e+14,-2.228912e+09,-2.233505e+09,-2.233507e+09,-2.238130e+09,3.073615e+33,5.138754e+27,5.129105e+27,5.129075e+27,5.119369e+27,9.180202e+33,6.193571e+04
1.024090e+06,3.884460e+14,-2.238130e+09,-2.242782e+09,-2.242785e+09,-2.247468e+09,3.078744e+33,5.119369e+27,5.109607e+27,5.109576e+27,5.099756e+27,9.032452e+33,6.132801e+04
1.025090e+06,3.862032e+14,-2.247469e+09,-2.252183e+09,-2.252186e+09,-2.256932e+09,3.083854e+33,5.099756e+27,5.089879e+27,5.089848e+27,5.079913e+27,8.885644e+33,6.072057e+04
1.026090e+06,3.839510e+14,-2.256932e+09,-2.261709e+09,-2.261712e+09,-2.266522e+09,3.088943e+33,5.079913e+27,5.069921e+27,5.069889e+27,5.059838e+27,8.739783e+33,6.011336e+04
1.027090e+06,3.816893e+14,-2.266522e+09,-2.271365e+09,-2.271368e+09,-2.276244e+09,3.094013e+33,5.059838e+27,5.049728e+27,5.049696e+27,5.039527e+27,8.594872e+33,5.950639e+04
1.028090e+06,3.794180e+14,-2.276244e+09,-2.281154e+09,-2.281157e+09,-2.286101e+09,3.099063e+33,5.039526e+27,5.029298e+27,5.029265e+27,5.018977e+27,8.450915e+33,5.889964e+04
1.029090e+06,3.771369e+14,-2.286101e+09,-2.291079e+09,-2.291083e+09,-2.296096e+09,3.104092e+33,5.018977e+27,5.008629e+27,5.008596e+27,4.998187e+27,8.307916e+33,5.829310e+04
1.030090e+06,3.748458e+14,-2.296096e+09,-2.301144e+09,-2.301148e+09,-2.306233e+09,3.109101e+33,4.998187e+27,4.987718e+27,4.987684e+27,4.977153e+27,8.165880e+33,5.768677e+04
1.031090e+06,3.725447e+14,-2.306233e+09,-2.311354e+09,-2.311358e+09,-2.316516e+09,3.114088e+33,4.977153e+27,4.966561e+27,4.966527e+27,4.955873e+27,8.024809e+33,5.708063e+04
1.032090e+06,3.702333e+14,-2.316516e+09,-2.321711e+09,-2.321715e+09,-2.326949e+09,3.119055e+33,4.955873e+27,4.945157e+27,4.945122e+27,4.934343e+27,7.884709e+33,5.647469e+04
1.033090e+06,3.679116e+14,-2.326949e+09,-2.332221e+09,-2.332225e+09,-2.337536e+09,3.124000e+33,4.934343e+27,4.923501e+27,4.923466e+27,4.912561e+27,7.745584e+33,5.586891e+04
1.034090e+06,3.655794e+14,-2.337536e+09,-2.342887e+09,-2.342892e+09,-2.348283e+09,3.128923e+33,4.912560e+27,4.901592e+27,4.901556e+27,4.890522e+27,7.607436e+33,5.526331e+04
1.035090e+06,3.632366e+14,-2.348283e+09,-2.353715e+09,-2.353720e+09,-2.359193e+09,3.133825e+33,4.890522e+27,4.879425e+27,4.879388e+27,4.868225e+27,7.470272e+33,5.465787e+04
1.036090e+06,3.608828e+14,-2.359193e+09,-2.364708e+09,-2.364713e+09,-2.370271e+09,3.138704e+33,4.868225e+27,4.856997e+27,4.856960e+27,4.845666e+27,7.334094e+33,5.405257e+04
1.037090e+06,3.585182e+14,-2.370271e+09,-2.375872e+09,-2.375877e+09,-2.381522e+09,3.143561e+33,4.845666e+27,4.834306e+27,4.834269e+27,4.822842e+27,7.198907e+33,5.344742e+04
1.038090e+06,3.561423e+14,-2.381522e+09,-2.387212e+09,-2.387217e+09,-2.392952e+09,3.148395e+33,4.822842e+27,4.811348e+27,4.811310e+27,4.799749e+27,7.064715e+33,5.284239e+04
1.039090e+06,3.537551e+14,-2.392952e+09,-2.398733e+09,-2.398738e+09,-2.404566e+09,3.153207e+33,4.799749e+27,4.788120e+27,4.788080e+27,4.776383e+27,6.931523e+33,5.223749e+04
1.040090e+06,3.513564e+14,-2.404566e+09,-2.410440e+09,-2.410446e+09,-2.416369e+09,3.157995e+33,4.776383e+27,4.764617e+27,4.764577e+27,4.752741e+27,6.799334e+33,5.163269e+04
1.041090e+06,3.489460e+14,-2.416369e+09,-2.422340e+09,-2.422346e+09,-2.428367e+09,3.162759e+33,4.752741e+27,4.740836e+27,4.740795e+27,4.728819e+27,6.668154e+33,5.102800e+04
1.042090e+06,3.465236e+14,-2.428367e+09,-2.434438e+09,-2.434445e+09,-2.440567e+09,3.167500e+33,4.728819e+27,4.716773e+27,4.716732e+27,4.704614e+27,6.537986e+33,5.042340e+04
1.043090e+06,3.440892e+14,-2.440567e+09,-2.446740e+09,-2.446748e+09,-2.452974e+09,3.172217e+33,4.704614e+27,4.692425e+27,4.692383e+27,4.680122e+27,6.408834e+33,4.981888e+04
1.044090e+06,3.416425e+14,-2.452974e+09,-2.459254e+09,-2.459262e+09,-2.465596e+09,3.176909e+33,4.680122e+27,4.667788e+27,4.667745e+27,4.655337e+27,6.280704e+33,4.921443e+04
1.045090e+06,3.391832e+14,-2.465596e+09,-2.471986e+09,-2.471994e+09,-2.478440e+09,3.181577e+33,4.655337e+27,4.642856e+27,4.642813e+27,4.630257e+27,6.153600e+33,4.861004e+04
1.046090e+06,3.367113e+14,-2.478440e+09,-2.484943e+09,-2.484951e+09,-2.491512e+09,3.186220e+33,4.630257e+27,4.617627e+27,4.617583e+27,4.604877e+27,6.027526e+33,4.800570e+04
1.047090e+06,3.342263e+14,-2.491512e+09,-2.498132e+09,-2.498141e+09,-2.504821e+09,3.190837e+33,4.604877e+27,4.592096e+27,4.592051e+27,4.579193e+27,5.902487e+33,4.740140e+04
1.048090e+06,3.317282e+14,-2.504821e+09,-2.511562e+09,-2.511571e+09,-2.518374e+09,3.195429e+33,4.579193e+27,4.566258e+27,4.566212e+27,4.553199e+27,5.778487e+33,4.679713e+04
1.049090e+06,3.292166e+14,-2.518374e+09,-2.525240e+09,-2.525250e+09,-2.532180e+09,3.199995e+33,4.553199e+27,4.540109e+27,4.540061e+27,4.526892e+27,5.655532e+33,4.619288e+04
1.050089e+06,3.266914e+14,-2.532180e+09,-2.539176e+09,-2.539186e+09,-2.546248e+09,3.204535e+33,4.526892e+27,4.513643e+27,4.513595e+27,4.500266e+27,5.533626e+33,4.558864e+04
1.051089e+06,3.241523e+14,-2.546248e+09,-2.553377e+09,-2.553388e+09,-2.560586e+09,3.209049e+33,4.500266e+27,4.486857e+27,4.486808e+27,4.473317e+27,5.412773e+33,4.498440e+04
1.052089e+06,3.215989e+14,-2.560586e+09,-2.567854e+09,-2.567865e+09,-2.575205e+09,3.213536e+33,4.473317e+27,4.459745e+27,4.459694e+27,4.446039e+27,5.292978e+33,4.438014e+04
1.053089e+06,3.190310e+14,-2.575205e+09,-2.582616e+09,-2.582628e+09,-2.590114e+09,3.217995e+33,4.446039e+27,4.432301e+27,4.432249e+27,4.418427e+27,5.174248e+33,4.377587e+04
1.054089e+06,3.164484e+14,-2.590114e+09,-2.597674e+09,-2.597687e+09,-2.605324e+09,3.222427e+33,4.418427e+27,4.404520e+27,4.404467e+27,4.390475e+27,5.056585e+33,4.317155e+04
1.055089e+06,3.138508e+14,-2.605324e+09,-2.613039e+09,-2.613052e+09,-2.620846e+09,3.226832e+33,4.390475e+27,4.376397e+27,4.376343e+27,4.362178e+27,4.939996e+33,4.256720e+04
1.056089e+06,3.112377e+14,-2.620846e+09,-2.628721e+09,-2.628735e+09,-2.636693e+09,3.231208e+33,4.362178e+27,4.347926e+27,4.347871e+27,4.333530e+27,4.824486e+33,4.196278e+04
1.057089e+06,3.086090e+14,-2.636693e+09,-2.644734e+09,-2.644749e+09,-2.652875e+09,3.235556e+33,4.333530e+27,4.319101e+27,4.319045e+27,4.304525e+27,4.710059e+33,4.135830e+04
1.058089e+06,3.059643e+14,-2.652875e+09,-2.661089e+09,-2.661105e+09,-2.669408e+09,3.239875e+33,4.304525e+27,4.289916e+27,4.289858e+27,4.275157e+27,4.596721e+33,4.075374e+04
1.059089e+06,3.033032e+14,-2.669408e+09,-2.677801e+09,-2.677817e+09,-2.686303e+09,3.244165e+33,4.275156e+27,4.260363e+27,4.260304e+27,4.245418e+27,4.484478e+33,4.014908e+04
1.060089e+06,3.006254e+14,-2.686303e+09,-2.694883e+09,-2.694900e+09,-2.703576e+09,3.248425e+33,4.245418e+27,4.230438e+27,4.230377e+27,4.215302e+27,4.373334e+33,3.954433e+04
1.061089e+06,2.979305e+14,-2.703576e+09,-2.712350e+09,-2.712368e+09,-2.721242e+09,3.252656e+33,4.215302e+27,4.200132e+27,4.200070e+27,4.184803e+27,4.263296e+33,3.893946e+04
1.062089e+06,2.952182e+14,-2.721242e+09,-2.730218e+09,-2.730238e+09,-2.739318e+09,3.256856e+33,4.184803e+27,4.169439e+27,4.169375e+27,4.153912e+27,4.154368e+33,3.833447e+04
1.063089e+06,2.924880e+14,-2.739318e+09,-2.748504e+09,-2.748524e+09,-2.757819e+09,3.261025e+33,4.153912e+27,4.138350e+27,4.138285e+27,4.122623e+27,4.046556e+33,3.772933e+04
1.064089e+06,2.897394e+14,-2.757819e+09,-2.767225e+09,-2.767247e+09,-2.776765e+09,3.265163e+33,4.122623e+27,4.106860e+27,4.106793e+27,4.090927e+27,3.939867e+33,3.712405e+04
1.065089e+06,2.869722e+14,-2.776766e+09,-2.786400e+09,-2.786423e+09,-2.796175e+09,3.269270e+33,4.090927e+27,4.074958e+27,4.074890e+27,4.058816e+27,3.834306e+33,3.651861e+04
1.066089e+06,2.841858e+14,-2.796175e+09,-2.806048e+09,-2.806073e+09,-2.816069e+09,3.273345e+33,4.058816e+27,4.042638e+27,4.042567e+27,4.026282e+27,3.729880e+33,3.591299e+04
1.067089e+06,2.813798e+14,-2.816069e+09,-2.826192e+09,-2.826217e+09,-2.836469e+09,3.277387e+33,4.026282e+27,4.009890e+27,4.009817e+27,3.993316e+27,3.626593e+33,3.530718e+04
1.068089e+06,2.785536e+14,-2.836469e+09,-2.846852e+09,-2.846879e+09,-2.857398e+09,3.281397e+33,3.993316e+27,3.976705e+27,3.976630e+27,3.959908e+27,3.524453e+33,3.470118e+04
1.069089e+06,2.757067e+14,-2.857398e+09,-2.868054e+09,-2.868082e+09,-2.878879e+09,3.285374e+33,3.959908e+27,3.943074e+27,3.942997e+27,3.926049e+27,3.423465e+33,3.409496e+04
1.070089e+06,2.728386e+14,-2.878880e+09,-2.889821e+09,-2.889851e+09,-2.900941e+09,3.289317e+33,3.926049e+27,3.908986e+27,3.908908e+27,3.891729e+27,3.323638e+33,3.348852e+04
1.071089e+06,2.699488e+14,-2.900941e+09,-2.912181e+09,-2.912214e+09,-2.923610e+09,3.293226e+33,3.891729e+27,3.874433e+27,3.874352e+27,3.856937e+27,3.224976e+33,3.288184e+04
1.072089e+06,2.670366e+14,-2.923610e+09,-2.935164e+09,-2.935198e+09,-2.946915e+09,3.297100e+33,3.856937e+27,3.839402e+27,3.839318e+27,3.821662e+27,3.127486e+33,3.227491e+04
1.073089e+06,2.641014e+14,-2.946915e+09,-2.958799e+09,-2.958835e+09,-2.970890e+09,3.300939e+33,3.821662e+27,3.803883e+27,3.803797e+27,3.785893e+27,3.031177e+33,3.166771e+04
1.074089e+06,2.611426e+14,-2.970890e+09,-2.983120e+09,-2.983158e+09,-2.995568e+09,3.304743e+33,3.785893e+27,3.767863e+27,3.767774e+27,3.749617e+27,2.936054e+33,3.106023e+04
1.075089e+06,2.581595e+14,-2.995568e+09,-3.008161e+09,-3.008203e+09,-3.020985e+09,3.308511e+33,3.749617e+27,3.731331e+27,3.731239e+27,3.712822e+27,2.842126e+33,3.045247e+04
1.076089e+06,2.551513e+14,-3.020985e+09,-3.033961e+09,-3.034006e+09,-3.047181e+09,3.312242e+33,3.712822e+27,3.694273e+27,3.694179e+27,3.675495e+27,2.749399e+33,2.984439e+04
1.077089e+06,2.521173e+14,-3.047181e+09,-3.060561e+09,-3.060608e+09,-3.074198e+09,3.315936e+33,3.675495e+27,3.656676e+27,3.656578e+27,3.637621e+27,2.657881e+33,2.923600e+04
1.078089e+06,2.490567e+14,-3.074198e+09,-3.088004e+09,-3.088054e+09,-3.102082e+09,3.319593e+33,3.637621e+27,3.618525e+27,3.618424e+27,3.599186e+27,2.567581e+33,2.862727e+04
1.079089e+06,2.459687e+14,-3.102082e+09,-3.116337e+09,-3.116391e+09,-3.130881e+09,3.323211e+33,3.599186e+27,3.579806e+27,3.579701e+27,3.560175e+27,2.478506e+33,2.801819e+04
1.080089e+06,2.428523e+14,-3.130881e+09,-3.145612e+09,-3.145669e+09,-3.160648e+09,3.326791e+33,3.560174e+27,3.540501e+27,3.540393e+27,3.520570e+27,2.390664e+33,2.740875e+04
1.081089e+06,2.397067e+14,-3.160648e+09,-3.175882e+09,-3.175944e+09,-3.191441e+09,3.330331e+33,3.520570e+27,3.500595e+27,3.500483e+27,3.480355e+27,2.304065e+33,2.679893e+04
1.082089e+06,2.365307e+14,-3.191442e+09,-3.207209e+09,-3.207275e+09,-3.223323e+09,3.333832e+33,3.480354e+27,3.460070e+27,3.459954e+27,3.439511e+27,2.218717e+33,2.618872e+04
1.083089e+06,2.333235e+14,-3.223323e+09,-3.239657e+09,-3.239728e+09,-3.256359e+09,3.337292e+33,3.439511e+27,3.418907e+27,3.418787e+27,3.398019e+27,2.134629e+33,2.557810e+04
1.084089e+06,2.300838e+14,-3.256359e+09,-3.273296e+09,-3.273372e+09,-3.290625e+09,3.340710e+33,3.398019e+27,3.377086e+27,3.376961e+27,3.355859e+27,2.051811e+33,2.496705e+04
1.085089e+06,2.268104e+14,-3.290625e+09,-3.308203e+09,-3.308285e+09,-3.326200e+09,3.344087e+33,3.355858e+27,3.334586e+27,3.334456e+27,3.313008e+27,1.970273e+33,2.435556e+04
1.086089e+06,2.235022e+14,-3.326200e+09,-3.344461e+09,-3.344550e+09,-3.363172e+09,3.347422e+33,3.313008e+27,3.291384e+27,3.291248e+27,3.269444e+27,1.890024e+33,2.374362e+04
1.087089e+06,2.201576e+14,-3.363172e+09,-3.382164e+09,-3.382259e+09,-3.401637e+09,3.350713e+33,3.269443e+27,3.247456e+27,3.247315e+27,3.225141e+27,1.811075e+33,2.313120e+04
1.088089e+06,2.167754e+14,-3.401637e+09,-3.421411e+09,-3.421514e+09,-3.441701e+09,3.353960e+33,3.225141e+27,3.202778e+27,3.202631e+27,3.180074e+27,1.733438e+33,2.251830e+04
1.089089e+06,2.133539e+14,-3.441701e+09,-3.462312e+09,-3.462424e+09,-3.483479e+09,3.357163e+33,3.180074e+27,3.157321e+27,3.157168e+27,3.134214e+27,1.657122e+33,2.190489e+04
1.090089e+06,2.098915e+14,-3.483480e+09,-3.504992e+09,-3.505113e+09,-3.527102e+09,3.360320e+33,3.134213e+27,3.111057e+27,3.110896e+27,3.087531e+27,1.582141e+33,2.129095e+04
1.091089e+06,2.063864e+14,-3.527102e+09,-3.549583e+09,-3.549715e+09,-3.572711e+09,3.363431e+33,3.087530e+27,3.063954e+27,3.063786e+27,3.039992e+27,1.508507e+33,2.067648e+04
1.092089e+06,2.028367e+14,-3.572711e+09,-3.596237e+09,-3.596381e+09,-3.620464e+09,3.366495e+33,3.039992e+27,3.015979e+27,3.015802e+27,2.991563e+27,1.436232e+33,2.006144e+04
1.093089e+06,1.992403e+14,-3.620464e+09,-3.645121e+09,-3.645278e+09,-3.670538e+09,3.369511e+33,2.991563e+27,2.967095e+27,2.966910e+27,2.942206e+27,1.365330e+33,1.944583e+04
1.094089e+06,1.955951e+14,-3.670538e+09,-3.696420e+09,-3.696592e+09,-3.723130e+09,3.372478e+33,2.942205e+27,2.917263e+27,2.917069e+27,2.891880e+27,1.295814e+33,1.882963e+04
1.095089e+06,1.918985e+14,-3.723130e+09,-3.750345e+09,-3.750533e+09,-3.778462e+09,3.375395e+33,2.891879e+27,2.866442e+27,2.866237e+27,2.840541e+27,1.227700e+33,1.821281e+04
1.096089e+06,1.881480e+14,-3.778462e+09,-3.807129e+09,-3.807337e+09,-3.836784e+09,3.378261e+33,2.840540e+27,2.814584e+27,2.814368e+27,2.788140e+27,1.161004e+33,1.759535e+04
1.097089e+06,1.843406e+14,-3.836784e+09,-3.867039e+09,-3.867268e+09,-3.898378e+09,3.381076e+33,2.788140e+27,2.761640e+27,2.761411e+27,2.734627e+27,1.095740e+33,1.697725e+04
1.098089e+06,1.804734e+14,-3.898379e+09,-3.930376e+09,-3.930630e+09,-3.963568e+09,3.383837e+33,2.734626e+27,2.707556e+27,2.707313e+27,2.679942e+27,1.031927e+33,1.635847e+04
1.099089e+06,1.765428e+14,-3.963569e+09,-3.997484e+09,-3.997766e+09,-4.032721e+09,3.386544e+33,2.679942e+27,2.652270e+27,2.652012e+27,2.624024e+27,9.695834e+32,1.573900e+04
1.100089e+06,1.725450e+14,-4.032722e+09,-4.068757e+09,-4.069072e+09,-4.106261e+09,3.389196e+33,2.624024e+27,2.595718e+27,2.595443e+27,2.566803e+27,9.087275e+32,1.511881e+04
1.101089e+06,1.684759e+14,-4.106262e+09,-4.144650e+09,-4.145003e+09,-4.184676e+09,3.391792e+33,2.566803e+27,2.537826e+27,2.537533e+27,2.508202e+27,8.493802e+32,1.449789e+04
1.102089e+06,1.643309e+14,-4.184677e+09,-4.225689e+09,-4.226087e+09,-4.268537e+09,3.394330e+33,2.508201e+27,2.478513e+27,2.478200e+27,2.448135e+27,7.915633e+32,1.387621e+04
1.103089e+06,1.601048e+14,-4.268538e+09,-4.312490e+09,-4.312940e+09,-4.358510e+09,3.396808e+33,2.448135e+27,2.417691e+27,2.417354e+27,2.386508e+27,7.353001e+32,1.325375e+04
1.104089e+06,1.557919e+14,-4.358512e+09,-4.405775e+09,-4.406288e+09,-4.455384e+09,3.399225e+33,2.386507e+27,2.355256e+27,2.354894e+27,2.323213e+27,6.806158e+32,1.263049e+04
1.105089e+06,1.513856e+14,-4.455385e+09,-9.213492e+09,-9.117734e+09,-8.928765e+09,3.401580e+33,2.323212e+27,2.291097e+27,2.254555e+27,2.187243e+27,6.275371e+32,1.200640e+04
1.106089e+06,1.430446e+14,-8.960429e+09,-8.771273e+09,-8.774998e+09,-8.587733e+09,3.403847e+33,2.199183e+27,2.132231e+27,2.133686e+27,2.068011e+27,5.800460e+32,1.176487e+04
1.107089e+06,1.342712e+14,-8.587795e+09,-8.402605e+09,-8.406341e+09,-8.223052e+09,3.405980e+33,2.068034e+27,2.003709e+27,2.005137e+27,1.942066e+27,5.323076e+32,1.152248e+04
1.108089e+06,1.258665e+14,-8.223115e+09,-8.041915e+09,-8.045659e+09,-7.866367e+09,3.407985e+33,1.942089e+27,1.880346e+27,1.881745e+27,1.821231e+27,4.876072e+32,1.128024e+04
1.109089e+06,1.178225e+14,-7.866432e+09,-7.689241e+09,-7.692993e+09,-7.517715e+09,3.409866e+33,1.821255e+27,1.762045e+27,1.763416e+27,1.705412e+27,4.458110e+32,1.103811e+04
1.110089e+06,1.101311e+14,-7.517782e+09,-7.344615e+09,-7.348373e+09,-7.177123e+09,3.411629e+33,1.705436e+27,1.648712e+27,1.650054e+27,1.594513e+27,4.067882e+32,1.079605e+04
1.111089e+06,1.027844e+14,-7.177192e+09,-7.008062e+09,-7.011826e+09,-6.844614e+09,3.413279e+33,1.594537e+27,1.540251e+27,1.541564e+27,1.488436e+27,3.704110e+32,1.055400e+04
1.112089e+06,9.577420e+13,-6.844685e+09,-6.679600e+09,-6.683368e+09,-6.520202e+09,3.414820e+33,1.488461e+27,1.436564e+27,1.437848e+27,1.387084e+27,3.365544e+32,1.031192e+04
1.113089e+06,8.909247e+13,-6.520275e+09,-6.359241e+09,-6.363013e+09,-6.203897e+09,3.416257e+33,1.387109e+27,1.337552e+27,1.338806e+27,1.290357e+27,3.050967e+32,1.006977e+04
1.114089e+06,8.273108e+13,-6.203972e+09,-6.046992e+09,-6.050768e+09,-5.895703e+09,3.417595e+33,1.290382e+27,1.243115e+27,1.244340e+27,1.198155e+27,2.759194e+32,9.827508e+03
1.115089e+06,7.668195e+13,-5.895780e+09,-5.742854e+09,-5.746632e+09,-5.595618e+09,3.418839e+33,1.198179e+27,1.153152e+27,1.154347e+27,1.110376e+27,2.489069e+32,9.585094e+03
1.116089e+06,7.093694e+13,-5.595697e+09,-5.446824e+09,-5.450604e+09,-5.303636e+09,3.419993e+33,1.110401e+27,1.067561e+27,1.068728e+27,1.026919e+27,2.239468e+32,9.342493e+03
1.117089e+06,6.548796e+13,-5.303717e+09,-5.158891e+09,-5.162673e+09,-5.019746e+09,3.421062e+33,1.026944e+27,9.862416e+26,9.873782e+26,9.476810e+26,2.009299e+32,9.099670e+03
1.118089e+06,6.032692e+13,-5.019830e+09,-4.879045e+09,-4.882829e+09,-4.743935e+09,3.422048e+33,9.477058e+26,9.090892e+26,9.101960e+26,8.725584e+26,1.797504e+32,8.856592e+03
1.119089e+06,5.544571e+13,-4.744021e+09,-4.607268e+09,-4.611053e+09,-4.476183e+09,3.422958e+33,8.725832e+26,8.360004e+26,8.370774e+26,8.014474e+26,1.603053e+32,8.613227e+03
